,origin_state,dest_state,month,monthly_pax
1621,CA,NC,9.0,41708.112658635604
1622,CA,ND,3.0,4134.666980205897
1623,CA,ND,4.0,567.3869090388183
1624,CA,ND,5.0,1611.1777176616408
1625,CA,ND,6.0,2161.43537329954
1626,CA,ND,7.0,3101.2908742508625
1627,CA,ND,8.0,3473.3542962273805
1628,CA,ND,9.0,3095.3548295217547
1629,CA,NE,3.0,11668.146788951193
1630,CA,NE,4.0,985.6564653271415
1631,CA,NE,5.0,3047.722454548964
1632,CA,NE,6.0,6216.621080123897
1633,CA,NE,7.0,8616.326846088292
1634,CA,NE,8.0,8727.524694963386
1635,CA,NE,9.0,8756.148458948326
1636,CA,NH,3.0,1403.8433333302014
1637,CA,NH,4.0,128.19895387620315
1638,CA,NH,5.0,368.9885538828242
1639,CA,NH,6.0,712.8124922409727
1640,CA,NH,7.0,1375.2418571403193
1641,CA,NH,8.0,1355.9708250617982
1642,CA,NH,9.0,1158.7873177978827
1643,CA,NJ,3.0,71776.94379838287
1644,CA,NJ,4.0,4426.938673587912
1645,CA,NJ,5.0,10157.220883291022
1646,CA,NJ,6.0,25235.84044312107
1647,CA,NJ,7.0,34418.498276917264
1648,CA,NJ,8.0,45691.88451378203
1649,CA,NJ,9.0,42019.61720930072
1650,CA,NM,3.0,18086.562468205902
1651,CA,NM,4.0,1047.897964222839
1652,CA,NM,5.0,2893.0041887235216
1653,CA,NM,6.0,6619.097847053641
1654,CA,NM,7.0,7282.092464891222
1655,CA,NM,8.0,7440.167780094107
1656,CA,NM,9.0,8787.739755014667
1657,CA,NV,3.0,161717.98472131477
1658,CA,NV,4.0,8588.361979450667
1659,CA,NV,5.0,27493.126212952226
1660,CA,NV,6.0,70278.51180759708
1661,CA,NV,7.0,119053.69915877622
1662,CA,NV,8.0,125687.69843949488
1663,CA,NV,9.0,124258.6024017289
1664,CA,NY,3.0,138611.41681650613
1665,CA,NY,4.0,8436.514923213435
1666,CA,NY,5.0,17956.205195248283
1667,CA,NY,6.0,46747.27988153826
1668,CA,NY,7.0,49144.95610956237
1669,CA,NY,8.0,55905.75792776128
1670,CA,NY,9.0,55089.28596267642
1671,CA,OH,3.0,31265.93272942985
1672,CA,OH,4.0,2788.1362817159634
1673,CA,OH,5.0,8239.62257147376
1674,CA,OH,6.0,17812.241146810276
1675,CA,OH,7.0,26872.228830857257
1676,CA,OH,8.0,26430.277495613445
1677,CA,OH,9.0,25347.49367352929
1678,CA,OK,3.0,14231.872014669374
1679,CA,OK,4.0,1859.6614483276846
1680,CA,OK,5.0,5955.6637385262575
1681,CA,OK,6.0,11344.674813146059
1682,CA,OK,7.0,15321.536736078258
1683,CA,OK,8.0,15441.259375808191
1684,CA,OK,9.0,15197.203888113554
1685,CA,OR,3.0,114477.3350779747
1686,CA,OR,4.0,9584.411725641125
1687,CA,OR,5.0,23333.681812736693
1688,CA,OR,6.0,48061.906461622195
1689,CA,OR,7.0,66878.00011872164
1690,CA,OR,8.0,70316.17933202146
1691,CA,OR,9.0,64295.82054925691
1692,CA,PA,3.0,53433.82050448223
1693,CA,PA,4.0,4450.976001227966
1694,CA,PA,5.0,13271.001004246247
1695,CA,PA,6.0,24188.022994525785
1696,CA,PA,7.0,39046.87290900416
1697,CA,PA,8.0,42728.92610936245
1698,CA,PA,9.0,38324.200981633396
1699,CA,PR,3.0,5269.171944437057
1700,CA,PR,4.0,293.7878713659408
1701,CA,PR,5.0,594.3687085160058
1702,CA,PR,6.0,1691.8434201180535
1703,CA,PR,7.0,2554.570920758721
1704,CA,PR,8.0,1948.53479581964
1705,CA,PR,9.0,2016.8942834216389
1706,CA,RI,3.0,3510.742622184947
1707,CA,RI,4.0,240.50924885793455
1708,CA,RI,5.0,768.8339698944058
1709,CA,RI,6.0,1550.6567812476599
1710,CA,RI,7.0,2390.060835367031
1711,CA,RI,8.0,2347.2921677756904
1712,CA,RI,9.0,2272.646996857278
1713,CA,SC,3.0,11263.706776104842
1714,CA,SC,4.0,1091.6346728993058
1715,CA,SC,5.0,4338.099998494554
1716,CA,SC,6.0,8650.265328606143
1717,CA,SC,7.0,11213.412341838288
1718,CA,SC,8.0,11797.270121137404
1719,CA,SC,9.0,11619.317537024304
1720,CA,SD,3.0,3210.3846760111833
1721,CA,SD,4.0,370.06646639121965
1722,CA,SD,5.0,1553.0586744848088
1723,CA,SD,6.0,2646.8748591239723
1724,CA,SD,7.0,3990.5284876273086
1725,CA,SD,8.0,4270.017822095856
1726,CA,SD,9.0,3869.453690276836
1727,CA,TN,3.0,36854.021324158544
1728,CA,TN,4.0,4153.2105260594935
1729,CA,TN,5.0,15329.487290387886
1730,CA,TN,6.0,31677.3021835526
1731,CA,TN,7.0,40338.76589842626
1732,CA,TN,8.0,40213.887401577515
1733,CA,TN,9.0,43037.346699996226
1734,CA,TT,3.0,742.7639633255981
1735,CA,TT,4.0,112.48187665520143
1736,CA,TT,5.0,265.0933735965064
1737,CA,TT,6.0,502.4247497482922
1738,CA,TT,7.0,497.45209091738326
1739,CA,TT,8.0,502.38321737856535
1740,CA,TT,9.0,410.16469170405134
1741,CA,TX,3.0,249810.39328439583
1742,CA,TX,4.0,23988.33213860792
1743,CA,TX,5.0,72392.70990886685
1744,CA,TX,6.0,136498.95795252532
1745,CA,TX,7.0,187657.6607946315
1746,CA,TX,8.0,203514.87220065962
1747,CA,TX,9.0,212987.46700470918
1748,CA,UT,3.0,84460.29180454856
1749,CA,UT,4.0,7583.367345292079
1750,CA,UT,5.0,15756.84405007735
1751,CA,UT,6.0,29409.78860463058
1752,CA,UT,7.0,42046.13305348132
1753,CA,UT,8.0,48060.13137721727
1754,CA,UT,9.0,47633.73556930142
1755,CA,VA,3.0,74712.66829956912
1756,CA,VA,4.0,7327.843779330647
1757,CA,VA,5.0,18579.365208874937
1758,CA,VA,6.0,40812.79101179444
1759,CA,VA,7.0,48798.407065069136
1760,CA,VA,8.0,54431.6443838299
1761,CA,VA,9.0,54009.94855110096
1762,CA,VI,3.0,1121.5148111705332
1763,CA,VI,4.0,87.19009655232914
1764,CA,VI,5.0,219.86142948411174
1765,CA,VI,6.0,732.9484739635592
1766,CA,VI,7.0,1460.988363190059
1767,CA,VI,8.0,909.1577534741132
1768,CA,VI,9.0,469.85388333582773
1769,CA,VT,3.0,2030.3481701636001
1770,CA,VT,4.0,149.92149901426225
1771,CA,VT,5.0,433.529256640977
1772,CA,VT,6.0,836.5492443447606
1773,CA,VT,7.0,1097.8720060679143
1774,CA,VT,8.0,1266.2612495997491
1775,CA,VT,9.0,1125.8667443323363
1776,CA,WA,3.0,179808.03332312315
1777,CA,WA,4.0,18410.565800233544
1778,CA,WA,5.0,43401.201494079156
1779,CA,WA,6.0,85478.23270568732
1780,CA,WA,7.0,119078.79578573995
1781,CA,WA,8.0,127624.45469447225
1782,CA,WA,9.0,119776.7495197878
1783,CA,WI,3.0,17869.258606153664
1784,CA,WI,4.0,1567.7528401023897
1785,CA,WI,5.0,4352.995937698306
1786,CA,WI,6.0,8719.251222199302
1787,CA,WI,7.0,12972.367988613347
1788,CA,WI,8.0,14463.699974925925
1789,CA,WI,9.0,12753.932036460725
1790,CA,WV,3.0,765.3649787399605
1791,CA,WV,4.0,81.14557527558799
1792,CA,WV,5.0,243.09017162283953
1793,CA,WV,6.0,415.76425310157254
1794,CA,WV,7.0,803.7306817925856
1795,CA,WV,8.0,707.9115148722907
1796,CA,WV,9.0,688.3578033351239
1797,CA,WY,3.0,4323.844414991315
1798,CA,WY,4.0,199.49987542909463
1799,CA,WY,5.0,818.0401534632352
1800,CA,WY,6.0,2512.4599711076694
1801,CA,WY,7.0,4319.797030633082
1802,CA,WY,8.0,4682.854489556509
1803,CA,WY,9.0,4187.348479810409
1804,CO,AK,3.0,2495.265321184383
1805,CO,AK,4.0,658.225255263153
1806,CO,AK,5.0,1303.947019227389
1807,CO,AK,6.0,2737.8277255094595
1808,CO,AK,7.0,4742.699360802624
1809,CO,AK,8.0,4478.483952390176
1810,CO,AK,9.0,3688.8166868071994
1811,CO,AL,3.0,5197.358580133614
1812,CO,AL,4.0,413.2751933115073
1813,CO,AL,5.0,1131.3103565613173
1814,CO,AL,6.0,1895.414450127175
1815,CO,AL,7.0,3500.32668263523
1816,CO,AL,8.0,3953.335136423754
1817,CO,AL,9.0,4076.338180941015
1818,CO,AR,3.0,4316.092993778939
1819,CO,AR,4.0,434.7884221855851
1820,CO,AR,5.0,1249.033620453191
1821,CO,AR,6.0,2266.1779573612243
1822,CO,AR,7.0,3878.254897392533
1823,CO,AR,8.0,4150.168646633374
1824,CO,AR,9.0,4081.576455974092
1825,CO,AZ,3.0,49779.404264727506
1826,CO,AZ,4.0,6490.077216580049
1827,CO,AZ,5.0,15575.818842232355
1828,CO,AZ,6.0,29384.103941187597
1829,CO,AZ,7.0,33301.58742773798
1830,CO,AZ,8.0,35365.45335442744
1831,CO,AZ,9.0,39662.9592178346
1832,CO,CA,3.0,117445.03177550457
1833,CO,CA,4.0,13581.39849046273
1834,CO,CA,5.0,33263.02107228222
1835,CO,CA,6.0,66285.58043725503
1836,CO,CA,7.0,98148.87073196477
1837,CO,CA,8.0,106034.65118109972
1838,CO,CA,9.0,107256.47808693541
1839,CO,CO,3.0,4974.438068342622
1840,CO,CO,4.0,206.75077883404424
1841,CO,CO,5.0,685.7317617567332
1842,CO,CO,6.0,1647.5174594092227
1843,CO,CO,7.0,2701.8120931977473
1844,CO,CO,8.0,3015.157979874418
1845,CO,CO,9.0,3023.0299269278353
1846,CO,CT,3.0,3203.2230598690808
1847,CO,CT,4.0,324.2502293823257
1848,CO,CT,5.0,906.8276415542821
1849,CO,CT,6.0,1968.9221290633923
1850,CO,CT,7.0,4142.101034614008
1851,CO,CT,8.0,4051.262089674467
1852,CO,CT,9.0,3366.636875711526
1853,CO,FL,3.0,89457.02054580623
1854,CO,FL,4.0,6890.09154128931
1855,CO,FL,5.0,22262.11631918783
1856,CO,FL,6.0,49797.79213952288
1857,CO,FL,7.0,66653.76575279894
1858,CO,FL,8.0,63988.30892088598
1859,CO,FL,9.0,65927.92532631506
1860,CO,GA,3.0,25385.539947416444
1861,CO,GA,4.0,3483.3374128851706
1862,CO,GA,5.0,7365.812301347784
1863,CO,GA,6.0,14070.850285767046
1864,CO,GA,7.0,20341.57120440592
1865,CO,GA,8.0,23515.786112450856
1866,CO,GA,9.0,24792.64268314322
1867,CO,HI,3.0,10378.364642478344
1868,CO,HI,4.0,242.6005381210521
1869,CO,HI,5.0,521.3831177081825
1870,CO,HI,6.0,1176.0163441707657
1871,CO,HI,7.0,2474.651479217665
1872,CO,HI,8.0,1471.7757973130465
1873,CO,HI,9.0,943.5727234692897
1874,CO,IA,3.0,6197.559039836131
1875,CO,IA,4.0,478.3351592966551
1876,CO,IA,5.0,1937.013714258154
1877,CO,IA,6.0,2944.6511264451906
1878,CO,IA,7.0,5806.7232165175965
1879,CO,IA,8.0,6145.844554710259
1880,CO,IA,9.0,5617.432228772148
1881,CO,ID,3.0,4376.75964326915
1882,CO,ID,4.0,648.5837982587128
1883,CO,ID,5.0,1903.7962015793769
1884,CO,ID,6.0,3887.6200001619104
1885,CO,ID,7.0,4795.740132980361
1886,CO,ID,8.0,5263.577288957749
1887,CO,ID,9.0,5090.682578061889
1888,CO,IL,3.0,39018.1747001279
1889,CO,IL,4.0,3387.08083544212
1890,CO,IL,5.0,9653.806975199543
1891,CO,IL,6.0,19439.112189358337
1892,CO,IL,7.0,42787.67215902031
1893,CO,IL,8.0,44705.675144933644
1894,CO,IL,9.0,45696.65269604603
1895,CO,IN,3.0,9419.966268274053
1896,CO,IN,4.0,1038.0117722441962
1897,CO,IN,5.0,3895.01084666315
1898,CO,IN,6.0,6926.977381092653
1899,CO,IN,7.0,12578.110205521485
1900,CO,IN,8.0,10902.587573835504
1901,CO,IN,9.0,10929.302220643009
1902,CO,KS,3.0,2066.4318007383126
1903,CO,KS,4.0,110.20373229372198
1904,CO,KS,5.0,376.32043890960784
1905,CO,KS,6.0,743.4758287966704
1906,CO,KS,7.0,1604.9644382805213
1907,CO,KS,8.0,1701.5622578413759
1908,CO,KS,9.0,1773.4733038781033
1909,CO,KY,3.0,9351.413132773414
1910,CO,KY,4.0,821.8188613613564
1911,CO,KY,5.0,3533.5138242565704
1912,CO,KY,6.0,6304.667314382075
1913,CO,KY,7.0,13524.894512915907
1914,CO,KY,8.0,12677.58573226393
1915,CO,KY,9.0,12547.51975482016
1916,CO,LA,3.0,14042.020118290215
1917,CO,LA,4.0,1008.7542144863683
1918,CO,LA,5.0,2961.284274171947
1919,CO,LA,6.0,5979.961511341685
1920,CO,LA,7.0,10682.086730277917
1921,CO,LA,8.0,10714.214677000416
1922,CO,LA,9.0,10653.698592721668
1923,CO,MA,3.0,17623.983357914545
1924,CO,MA,4.0,1184.8774258408062
1925,CO,MA,5.0,2758.2616902751192
1926,CO,MA,6.0,6326.860883884073
1927,CO,MA,7.0,13069.513979307469
1928,CO,MA,8.0,11768.528678676492
1929,CO,MA,9.0,10571.957342016036
1930,CO,MD,3.0,11997.998664903856
1931,CO,MD,4.0,566.0704448499795
1932,CO,MD,5.0,2168.243026165167
1933,CO,MD,6.0,5725.686528984853
1934,CO,MD,7.0,12323.6537631607
1935,CO,MD,8.0,11667.370765902699
1936,CO,MD,9.0,11298.975470936592
1937,CO,ME,3.0,1042.0093626293947
1938,CO,ME,4.0,95.80452232281252
1939,CO,ME,5.0,271.1939530333953
1940,CO,ME,6.0,533.0015246437923
1941,CO,ME,7.0,1743.3178829848412
1942,CO,ME,8.0,1933.7163523264035
1943,CO,ME,9.0,1752.9657646887551
1944,CO,MI,3.0,16676.181210037943
1945,CO,MI,4.0,1919.2077073639282
1946,CO,MI,5.0,4680.9576564641175
1947,CO,MI,6.0,8309.834636171954
1948,CO,MI,7.0,22375.95639928845
1949,CO,MI,8.0,24579.834689178
1950,CO,MI,9.0,23004.208911533548
1951,CO,MN,3.0,24196.873613579253
1952,CO,MN,4.0,3026.065130125236
1953,CO,MN,5.0,6033.102519404692
1954,CO,MN,6.0,11320.832350470071
1955,CO,MN,7.0,24607.53805837934
1956,CO,MN,8.0,29690.565528704246
1957,CO,MN,9.0,27251.89641291641
1958,CO,MO,3.0,24460.54327852614
1959,CO,MO,4.0,2101.6788833723976
1960,CO,MO,5.0,6702.425638183812
1961,CO,MO,6.0,16105.89547844379
1962,CO,MO,7.0,27306.310423906754
1963,CO,MO,8.0,27088.319095725452
1964,CO,MO,9.0,24215.370480367812
1965,CO,MS,3.0,1185.117900758068
1966,CO,MS,4.0,146.03512215414065
1967,CO,MS,5.0,319.15264354853485
1968,CO,MS,6.0,534.8122342973244
1969,CO,MS,7.0,1043.5083998913074
1970,CO,MS,8.0,1150.290099299559
1971,CO,MS,9.0,1266.2015008091341
1972,CO,MT,3.0,6867.435279807091
1973,CO,MT,4.0,334.8266214319111
1974,CO,MT,5.0,1357.125875530258
1975,CO,MT,6.0,3058.0475030378298
1976,CO,MT,7.0,7128.440303893399
1977,CO,MT,8.0,7256.70695229255
1978,CO,MT,9.0,6564.8527438140445
1979,CO,NC,3.0,19674.657378971486
1980,CO,NC,4.0,2340.8823643941564
1981,CO,NC,5.0,7428.65302585079
1982,CO,NC,6.0,13530.46460975506
1983,CO,NC,7.0,22701.732367973866
1984,CO,NC,8.0,23623.21060557942
1985,CO,NC,9.0,24985.057026446735
1986,CO,ND,3.0,3327.1978608184386
1987,CO,ND,4.0,449.5877679404262
1988,CO,ND,5.0,1250.6883914019047
1989,CO,ND,6.0,1669.7238406576696
1990,CO,ND,7.0,3657.0967459533476
1991,CO,ND,8.0,3922.9754304395565
1992,CO,ND,9.0,3559.927823607094
1993,CO,NE,3.0,7262.2913372668545
1994,CO,NE,4.0,609.1633540304929
1995,CO,NE,5.0,1888.8883715281206
1996,CO,NE,6.0,3881.948274441387
1997,CO,NE,7.0,6813.4090558536245
1998,CO,NE,8.0,6889.942512060179
1999,CO,NE,9.0,6886.648432086196
2000,CO,NH,3.0,570.1452005421713
2001,CO,NH,4.0,96.16062945368171
2002,CO,NH,5.0,277.7553444180523
2003,CO,NH,6.0,536.0840261282661
2004,CO,NH,7.0,1006.0204216280968
2005,CO,NH,8.0,989.1424030788911
2006,CO,NH,9.0,844.8371752930121
2007,CO,NJ,3.0,14028.637187323668
2008,CO,NJ,4.0,986.1111510478345
2009,CO,NJ,5.0,2262.5451841986783
2010,CO,NJ,6.0,5621.343664753486
2011,CO,NJ,7.0,10883.30208586675
2012,CO,NJ,8.0,14448.934927538307
2013,CO,NJ,9.0,13287.762986594944
2014,CO,NM,3.0,5317.187044007041
2015,CO,NM,4.0,307.55843592570363
2016,CO,NM,5.0,836.7586306869157
2017,CO,NM,6.0,1925.6829333873804
2018,CO,NM,7.0,2335.475711679048
2019,CO,NM,8.0,2385.7857576774863
2020,CO,NM,9.0,2838.7385306434653
2021,CO,NV,3.0,32016.227131582946
2022,CO,NV,4.0,2538.645704275848
2023,CO,NV,5.0,8107.334704451324
2024,CO,NV,6.0,20624.01959127283
2025,CO,NV,7.0,32569.764386521754
2026,CO,NV,8.0,34608.02004743107
2027,CO,NV,9.0,34062.2155660472
2028,CO,NY,3.0,32601.66579844123
2029,CO,NY,4.0,1662.17548515465
2030,CO,NY,5.0,4471.356403560577
2031,CO,NY,6.0,10486.468111284776
2032,CO,NY,7.0,23023.65712341265
2033,CO,NY,8.0,24534.85163921159
2034,CO,NY,9.0,24291.491237375776
2035,CO,OH,3.0,12971.302860291338
2036,CO,OH,4.0,1226.566390115746
2037,CO,OH,5.0,3620.0569716914592
2038,CO,OH,6.0,8033.376638192795
2039,CO,OH,7.0,14455.991685557252
2040,CO,OH,8.0,14227.555176341933
2041,CO,OH,9.0,13596.45313810082
2042,CO,OK,3.0,10089.452149437382
2043,CO,OK,4.0,1014.058322868956
2044,CO,OK,5.0,3220.982398383149
2045,CO,OK,6.0,6094.959278747897
2046,CO,OK,7.0,11302.06456493281
2047,CO,OK,8.0,11438.275593487615
2048,CO,OK,9.0,11249.659841579567
2049,CO,OR,3.0,13542.135269515315
2050,CO,OR,4.0,2006.7265420720382
2051,CO,OR,5.0,4935.09889621237
2052,CO,OR,6.0,10128.174561715585
2053,CO,OR,7.0,15516.815938691157
2054,CO,OR,8.0,16313.268975432606
2055,CO,OR,9.0,14939.915085876248
2056,CO,PA,3.0,20117.55467444014
2057,CO,PA,4.0,1961.563671582754
2058,CO,PA,5.0,5811.131646704718
2059,CO,PA,6.0,10677.304681712529
2060,CO,PA,7.0,23988.373111424327
2061,CO,PA,8.0,26279.154047490887
2062,CO,PA,9.0,23582.472841084775
2063,CO,PR,3.0,2327.804672079253
2064,CO,PR,4.0,127.53582012785031
2065,CO,PR,5.0,258.02052462710327
2066,CO,PR,6.0,734.4436552450463
2067,CO,PR,7.0,956.1525498124854
2068,CO,PR,8.0,729.6487824625482
2069,CO,PR,9.0,754.1986677249665
2070,CO,RI,3.0,1070.3778263096572
2071,CO,RI,4.0,81.7355650415637
2072,CO,RI,5.0,261.2834194563019
2073,CO,RI,6.0,526.9810155021344
2074,CO,RI,7.0,1022.850571483751
2075,CO,RI,8.0,1004.5472900609228
2076,CO,RI,9.0,972.6021384553262
2077,CO,SC,3.0,5941.6901075149435
2078,CO,SC,4.0,506.2661626541667
2079,CO,SC,5.0,2232.6691690340185
2080,CO,SC,6.0,4841.064668311816
2081,CO,SC,7.0,6741.749368231223
2082,CO,SC,8.0,6908.925011950499
2083,CO,SC,9.0,6589.32561981828
2084,CO,SD,3.0,2699.455009332356
2085,CO,SD,4.0,137.12098870628654
2086,CO,SD,5.0,581.0828710380815
2087,CO,SD,6.0,1001.7961402556319
2088,CO,SD,7.0,2592.776832372934
2089,CO,SD,8.0,2646.609738284711
2090,CO,SD,9.0,2410.6134293423543
2091,CO,TN,3.0,18597.082992733904
2092,CO,TN,4.0,1591.9568461206477
2093,CO,TN,5.0,6044.716277731133
2094,CO,TN,6.0,12393.32687614822
2095,CO,TN,7.0,18310.386783599242
2096,CO,TN,8.0,18143.61816607984
2097,CO,TN,9.0,19365.995050320915
2098,CO,TT,3.0,66.8257898325668
2099,CO,TT,4.0,7.0297223308564725
2100,CO,TT,5.0,15.39890496675792
2101,CO,TT,6.0,27.57137270238561
2102,CO,TT,7.0,73.30438906467366
2103,CO,TT,8.0,75.08367710410947
2104,CO,TT,9.0,61.611933831216874
2105,CO,TX,3.0,114055.25734973219
2106,CO,TX,4.0,9838.502100867161
2107,CO,TX,5.0,29534.41697463
2108,CO,TX,6.0,57357.080924502836
2109,CO,TX,7.0,101090.88661533565
2110,CO,TX,8.0,109883.35877116535
2111,CO,TX,9.0,115485.7546134991
2112,CO,UT,3.0,17151.741810130738
2113,CO,UT,4.0,2059.171981934844
2114,CO,UT,5.0,4164.243510867381
2115,CO,UT,6.0,7926.584507197775
2116,CO,UT,7.0,10719.751821717104
2117,CO,UT,8.0,12297.512353329052
2118,CO,UT,9.0,12162.73582495385
2119,CO,VA,3.0,27941.1049342336
2120,CO,VA,4.0,2276.3195474551476
2121,CO,VA,5.0,5836.273463278658
2122,CO,VA,6.0,12477.406989266192
2123,CO,VA,7.0,19518.230579095358
2124,CO,VA,8.0,22364.37045712685
2125,CO,VA,9.0,22577.398963777767
2126,CO,VI,3.0,518.137548440881
2127,CO,VI,4.0,40.41987300239598
2128,CO,VI,5.0,98.6880924537962
2129,CO,VI,6.0,290.89203454380777
2130,CO,VI,7.0,648.9332152374753
2131,CO,VI,8.0,405.17279186022495
2132,CO,VI,9.0,215.8939929022996
2133,CO,VT,3.0,896.4197653664698
2134,CO,VT,4.0,54.975867616639846
2135,CO,VT,5.0,159.27066574733774
2136,CO,VT,6.0,305.7534666360224
2137,CO,VT,7.0,1000.9494287485609
2138,CO,VT,8.0,1154.4433619697104
2139,CO,VT,9.0,1024.607209281729
2140,CO,WA,3.0,22539.515161450243
2141,CO,WA,4.0,3400.162510163373
2142,CO,WA,5.0,8148.373121396324
2143,CO,WA,6.0,16011.464368440304
2144,CO,WA,7.0,25471.647476154998
2145,CO,WA,8.0,27595.88544834291
2146,CO,WA,9.0,25902.4670755021
2147,CO,WI,3.0,11353.996145946781
2148,CO,WI,4.0,1168.297372787569
2149,CO,WI,5.0,3200.1268167810526
2150,CO,WI,6.0,6651.575810431378
2151,CO,WI,7.0,12615.36212783989
2152,CO,WI,8.0,14075.754735056009
2153,CO,WI,9.0,12368.883137104098
2154,CO,WV,3.0,344.6528054461881
2155,CO,WV,4.0,31.383362454155804
2156,CO,WV,5.0,78.65042263083403
2157,CO,WV,6.0,129.96621491501017
2158,CO,WV,7.0,379.7596611726706
2159,CO,WV,8.0,334.87719109589494
2160,CO,WV,9.0,325.3631477314344
2161,CO,WY,3.0,1484.7655583445467
2162,CO,WY,4.0,68.13070346050903
2163,CO,WY,5.0,268.8448528724021
2164,CO,WY,6.0,833.024443667089
2165,CO,WY,7.0,1028.907151501402
2166,CO,WY,8.0,1099.9007656765675
2167,CO,WY,9.0,981.1920828220298
2168,CT,AK,3.0,82.48861227946726
2169,CT,AK,4.0,14.61563746599439
2170,CT,AK,5.0,28.63251913846599
2171,CT,AK,6.0,56.75184339553962
2172,CT,AK,7.0,168.07727743571238
2173,CT,AK,8.0,158.35058016505957
2174,CT,AK,9.0,133.57214239922803
2175,CT,AL,3.0,669.4659666416378
2176,CT,AL,4.0,81.49732539956655
2177,CT,AL,5.0,218.7234076161575
2178,CT,AL,6.0,359.7792669842759
2179,CT,AL,7.0,404.8862560324188
2180,CT,AL,8.0,457.20763811876117
2181,CT,AL,9.0,477.90610584882
2182,CT,AR,3.0,304.45748923028736
2183,CT,AR,4.0,32.49054850385889
2184,CT,AR,5.0,94.81882259922003
2185,CT,AR,6.0,172.6906288969211
2186,CT,AR,7.0,224.68256011317212
2187,CT,AR,8.0,239.14580343232154
2188,CT,AR,9.0,236.17163645450637
2189,CT,AZ,3.0,2490.830111587793
2190,CT,AZ,4.0,264.86593107706034
2191,CT,AZ,5.0,623.1170753569413
2192,CT,AZ,6.0,1192.0169935659985
2193,CT,AZ,7.0,1248.6066196426054
2194,CT,AZ,8.0,1336.291501708207
2195,CT,AZ,9.0,1485.1018786491873
2196,CT,CA,3.0,6752.487621287864
2197,CT,CA,4.0,1059.123196337223
2198,CT,CA,5.0,2466.7804573424905
2199,CT,CA,6.0,4694.096346320287
2200,CT,CA,7.0,5055.210093135541
2201,CT,CA,8.0,5474.929181198476
2202,CT,CA,9.0,5539.860725665981
2203,CT,CO,3.0,2898.2167319812474
2204,CT,CO,4.0,275.36865436265424
2205,CT,CO,5.0,855.5781739010401
2206,CT,CO,6.0,1879.0531717363056
2207,CT,CO,7.0,3523.2256550890397
2208,CT,CO,8.0,3979.3104489018106
2209,CT,CO,9.0,3907.46389600915
2210,CT,FL,3.0,56698.463875360714
2211,CT,FL,4.0,3286.235531592516
2212,CT,FL,5.0,10365.195878009268
2213,CT,FL,6.0,23008.568590398216
2214,CT,FL,7.0,18142.848864352705
2215,CT,FL,8.0,17346.006926466678
2216,CT,FL,9.0,18141.144209180613
2217,CT,GA,3.0,4911.398029714476
2218,CT,GA,4.0,634.7588854308899
2219,CT,GA,5.0,1424.4665113168223
2220,CT,GA,6.0,2640.774603252288
2221,CT,GA,7.0,2512.176589957899
2222,CT,GA,8.0,2859.9587290997247
2223,CT,GA,9.0,3017.8646809423753
2224,CT,HI,3.0,389.8597636490641
2225,CT,HI,4.0,12.741925446511917
2226,CT,HI,5.0,27.82376003484971
2227,CT,HI,6.0,59.434314518638374
2228,CT,HI,7.0,128.9882384837519
2229,CT,HI,8.0,80.07632650578662
2230,CT,HI,9.0,50.93543501046146
2231,CT,IA,3.0,421.92858585394555
2232,CT,IA,4.0,20.90405420404504
2233,CT,IA,5.0,87.04481699959258
2234,CT,IA,6.0,132.05112879636238
2235,CT,IA,7.0,246.0602725050298
2236,CT,IA,8.0,255.47691508570665
2237,CT,IA,9.0,228.46281240926356
2238,CT,ID,3.0,125.97271416479619
2239,CT,ID,4.0,19.31981808431819
2240,CT,ID,5.0,57.66138182698341
2241,CT,ID,6.0,113.0188000886984
2242,CT,ID,7.0,181.33332506985437
2243,CT,ID,8.0,198.73275539973017
2244,CT,ID,9.0,189.93391953041544
2245,CT,IL,3.0,4276.816127489511
2246,CT,IL,4.0,300.69902937881096
2247,CT,IL,5.0,792.0167957839258
2248,CT,IL,6.0,1497.284174837263
2249,CT,IL,7.0,2332.5568747181437
2250,CT,IL,8.0,2432.920913041886
2251,CT,IL,9.0,2484.522212239971
2252,CT,IN,3.0,963.6665153249738
2253,CT,IN,4.0,70.80357421728878
2254,CT,IN,5.0,278.6955346798838
2255,CT,IN,6.0,470.5008911028274
2256,CT,IN,7.0,730.8866692215728
2257,CT,IN,8.0,644.0402516567398
2258,CT,IN,9.0,645.0730791216873
2259,CT,KS,3.0,107.6075888998472
2260,CT,KS,4.0,17.00234868574249
2261,CT,KS,5.0,58.97859604838118
2262,CT,KS,6.0,114.01905526587633
2263,CT,KS,7.0,89.02278683342537
2264,CT,KS,8.0,93.2251821000581
2265,CT,KS,9.0,97.75203106651652
2266,CT,KY,3.0,1282.6700786997974
2267,CT,KY,4.0,72.24976115332538
2268,CT,KY,5.0,306.5851890315645
2269,CT,KY,6.0,561.1650498151103
2270,CT,KY,7.0,748.7315900595022
2271,CT,KY,8.0,691.6675800231175
2272,CT,KY,9.0,699.6008299173805
2273,CT,LA,3.0,1142.233766697847
2274,CT,LA,4.0,78.84275750633563
2275,CT,LA,5.0,236.97249844359473
2276,CT,LA,6.0,454.18474405006964
2277,CT,LA,7.0,520.1167905843823
2278,CT,LA,8.0,525.1255077795603
2279,CT,LA,9.0,524.7577016360575
